EmpID,DailyRate,Department,EmployeeCount,EmployeeNumber,HourlyRate,JobInvolvement,JobLevel,JobRole,MonthlyIncome,MonthlyRate,Over18,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM776,415,Sales,1,1076,79,2,3,Sales Executive,10798,5268,Y,No,13,3,80,1,18,5,1,0,0,0
RM813,1082,Research & Development,1,1126,83,3,3,Manufacturing Director,10820,11535,Y,No,11,3,80,1,18,1,8,7,0,1
RM850,1372,Sales,1,1188,85,1,2,Sales Executive,5346,9489,Y,No,13,3,80,0,7,2,4,3,1,3
RM899,920,Research & Development,1,1255,96,1,5,Research Director,19740,18625,Y,No,14,3,80,1,25,2,8,7,0,7
RM927,531,Sales,1,1293,56,2,3,Sales Executive,10231,20364,Y,No,14,3,80,0,23,3,21,7,15,17
RM996,930,Research & Development,1,1402,73,2,2,Research Scientist,4081,20003,Y,Yes,14,3,80,0,20,3,20,7,1,8
RM1134,990,Research & Development,1,1599,87,4,1,Laboratory Technician,4876,5855,Y,No,12,3,80,1,8,0,6,4,0,2
RM1186,1291,Research & Development,1,1666,65,2,4,Research Director,17603,3525,Y,No,24,4,80,1,14,3,14,10,6,11
RM1217,1179,Sales,1,1706,73,3,2,Sales Executive,7847,6069,Y,Yes,17,3,80,1,10,3,10,9,8,8
RM1263,807,Research & Development,1,1767,38,2,1,Research Scientist,2437,15587,Y,Yes,16,3,80,1,6,4,1,0,0,0
RM1270,244,Human Resources,1,1778,97,3,1,Human Resources,3539,5033,Y,No,13,3,80,0,10,5,9,7,1,8
RM1294,343,Research & Development,1,1813,52,3,1,Research Scientist,2438,24978,Y,No,13,3,80,0,7,2,3,2,1,2
RM1317,1422,Sales,1,1849,92,3,2,Sales Executive,5675,19246,Y,No,20,4,80,1,7,5,7,7,7,7
RM1331,823,Research & Development,1,1866,81,2,5,Manager,19392,22539,Y,No,13,3,80,0,21,2,16,12,6,14
RM1400,574,Research & Development,1,1971,30,3,3,Healthcare Representative,7510,16873,Y,No,17,3,80,1,10,1,10,9,0,9
RM029,477,Research & Development,1,36,42,2,3,Healthcare Representative,10248,2094,Y,No,14,3,80,1,24,4,22,6,5,
RM032,1459,Research & Development,1,40,41,3,2,Healthcare Representative,6465,19121,Y,Yes,13,3,80,0,9,5,4,2,1,3
RM053,1488,Sales,1,68,75,3,2,Sales Executive,5454,4009,Y,Yes,21,4,80,1,9,2,4,3,1,3
RM100,489,Research & Development,1,132,67,3,2,Laboratory Technician,2042,25043,Y,No,12,3,80,1,17,3,3,2,1,2
RM287,920,Research & Development,1,392,43,3,1,Laboratory Technician,3161,19920,Y,Yes,22,4,80,1,19,0,1,0,0,0
RM494,1112,Human Resources,1,665,50,2,2,Human Resources,5985,26894,Y,No,11,3,80,0,10,1,2,2,0,2
RM498,1315,Research & Development,1,671,35,3,5,Manager,19513,9358,Y,Yes,12,3,80,1,26,2,2,2,0,1
RM544,381,Research & Development,1,744,49,1,1,Laboratory Technician,3708,2104,Y,No,14,3,80,0,9,5,5,2,1,4
RM618,625,Research & Development,1,852,50,3,2,Healthcare Representative,5933,5197,Y,No,12,3,80,0,10,2,5,2,2,3
RM632,986,Research & Development,1,874,62,4,1,Laboratory Technician,2818,5044,Y,Yes,24,4,80,1,10,2,3,2,0,2
RM659,661,Research & Development,1,913,61,3,1,Research Scientist,2559,7508,Y,Yes,13,3,80,0,8,0,8,7,7,1
RM751,1448,Sales,1,1039,53,4,4,Sales Executive,13320,11737,Y,Yes,18,3,80,1,23,2,12,11,11,11
RM790,1376,Human Resources,1,1098,91,2,3,Human Resources,10482,2326,Y,No,14,3,80,1,24,1,20,6,3,6
RM858,1097,Research & Development,1,1200,96,3,1,Research Scientist,2936,10826,Y,Yes,11,3,80,0,6,4,6,4,0,2
RM863,111,Research & Development,1,1206,74,1,1,Research Scientist,2290,4279,Y,No,13,3,80,0,6,3,0,0,0,0
RM876,200,Research & Development,1,1225,32,3,2,Research Scientist,4541,7744,Y,No,25,4,80,0,20,3,20,11,13,17
RM892,1117,Research & Development,1,1246,72,4,1,Research Scientist,2011,19982,Y,No,13,3,80,1,10,5,10,5,7,7
RM908,1099,Sales,1,1267,88,3,5,Manager,18213,8751,Y,No,11,3,80,1,26,5,22,9,3,10
RM923,1199,Research & Development,1,1288,92,4,5,Manager,19190,17477,Y,No,14,3,80,2,26,4,25,9,14,13
RM929,621,Research & Development,1,1295,73,3,3,Healthcare Representative,7978,14075,Y,No,11,3,80,1,10,2,10,7,0,5
RM954,935,Research & Development,1,1333,89,3,1,Laboratory Technician,2362,14669,Y,No,12,3,80,0,10,4,3,2,1,2
RM1043,981,Research & Development,1,1471,90,2,1,Laboratory Technician,3162,7973,Y,No,14,3,80,0,7,5,5,2,0,3
RM1047,1467,Research & Development,1,1475,49,3,1,Research Scientist,3420,21158,Y,No,13,3,80,0,6,3,5,2,1,3
RM1052,383,Sales,1,1481,79,3,2,Sales Executive,4768,9282,Y,No,12,3,80,1,11,4,1,0,0,0
RM1063,1193,Research & Development,1,1496,86,3,3,Manufacturing Director,10209,19719,Y,Yes,18,3,80,0,16,2,2,2,2,2
RM1079,136,Research & Development,1,1523,32,3,4,Research Director,16328,22074,Y,No,13,3,80,1,24,1,20,6,14,17
RM1141,1313,Research & Development,1,1608,31,3,5,Research Director,19049,3549,Y,Yes,14,3,80,1,23,4,22,7,1,10
RM1166,602,Human Resources,1,1642,37,3,2,Human Resources,5743,10503,Y,Yes,11,3,80,0,14,3,10,7,0,2
RM1201,528,Human Resources,1,1683,44,3,1,Human Resources,3195,4167,Y,Yes,18,3,80,3,8,2,2,2,2,2
RM1215,921,Research & Development,1,1703,96,4,3,Healthcare Representative,7879,14810,Y,Yes,19,3,80,1,9,2,8,7,6,7
RM1280,429,Research & Development,1,1792,99,3,1,Research Scientist,2342,11092,Y,Yes,12,3,80,3,6,2,5,3,2,3
RM1353,170,Research & Development,1,1903,78,4,2,Healthcare Representative,5033,9364,Y,No,15,3,80,1,10,5,2,0,2,2
RM1436,1037,Research & Development,1,2020,42,3,1,Research Scientist,2436,13422,Y,Yes,12,3,80,0,6,2,4,3,1,2
RM068,1339,Research & Development,1,86,59,3,3,Research Scientist,9724,18787,Y,No,17,3,80,1,25,2,1,0,0,0
RM078,193,Research & Development,1,101,52,3,3,Research Director,13245,15067,Y,Yes,14,3,80,0,17,3,0,0,0,
RM142,1316,Research & Development,1,192,83,3,1,Research Scientist,3452,9752,Y,No,13,3,80,0,9,2,6,5,0,
RM154,194,Research & Development,1,206,60,3,2,Laboratory Technician,2348,10901,Y,No,18,3,80,1,20,2,17,9,0,15
RM175,1268,Sales,1,240,30,3,2,Sales Executive,5006,6319,Y,Yes,11,3,80,1,9,3,5,4,0,3
RM195,1195,Research & Development,1,264,65,2,4,Manager,16792,20462,Y,No,23,4,80,1,22,1,20,8,11,8
RM219,1052,Sales,1,302,57,2,3,Sales Executive,8865,16840,Y,No,12,3,80,0,23,2,19,7,12,8
RM245,252,Research & Development,1,336,70,4,5,Manager,19202,15970,Y,No,11,3,80,1,25,2,24,0,1,7
RM250,1199,Research & Development,1,341,77,4,2,Manufacturing Director,6434,5118,Y,No,17,3,80,1,9,1,3,2,0,
RM269,1385,Research & Development,1,372,79,3,4,Healthcare Representative,13496,7501,Y,Yes,14,3,80,0,21,2,20,7,4,10
RM312,1249,Research & Development,1,425,97,3,3,Laboratory Technician,5210,20308,Y,No,18,3,80,1,24,2,24,9,9,11
RM335,549,Research & Development,1,452,75,3,2,Research Scientist,3697,9278,Y,No,14,3,80,2,12,3,10,9,9,8
RM408,192,Research & Development,1,544,69,3,1,Research Scientist,2654,9655,Y,No,21,4,80,2,8,3,2,2,0,
RM453,561,Sales,1,606,61,3,2,Sales Executive,4805,16177,Y,No,19,3,80,1,9,3,8,7,3,7
RM505,306,Sales,1,684,100,3,2,Sales Executive,4286,5630,Y,No,14,3,80,2,5,4,1,1,0,0
RM565,954,Sales,1,783,46,1,2,Sales Representative,6632,12388,Y,No,13,3,80,0,9,3,8,7,3,1
RM604,252,Research & Development,1,834,95,2,1,Research Scientist,2274,6153,Y,No,14,3,80,0,1,3,1,0,0,0
RM626,930,Sales,1,864,74,3,3,Sales Executive,10761,19239,Y,Yes,12,3,80,1,18,2,5,4,0,2
RM697,805,Research & Development,1,972,57,3,2,Laboratory Technician,4447,23163,Y,No,12,3,80,0,9,5,9,7,0,8
RM714,974,Research & Development,1,996,91,3,1,Laboratory Technician,2270,11005,Y,No,14,3,80,2,8,2,5,3,0,2
RM719,248,Research & Development,1,1002,42,3,2,Laboratory Technician,3633,14039,Y,Yes,15,3,80,1,9,2,9,8,0,8
RM756,1234,Sales,1,1045,90,3,4,Manager,17650,5404,Y,No,13,3,80,1,26,4,9,3,1,1
RM760,788,Human Resources,1,1049,36,3,1,Human Resources,2177,8318,Y,No,16,3,80,0,6,3,6,3,0,4
RM806,1050,Sales,1,1117,65,2,2,Sales Executive,5593,17970,Y,No,13,3,80,1,15,2,15,10,4,12
RM855,1457,Research & Development,1,1195,83,3,1,Research Scientist,4477,20100,Y,Yes,19,3,80,1,7,2,3,2,0,2
RM914,1449,Sales,1,1277,94,1,5,Manager,18824,2493,Y,Yes,16,3,80,0,26,2,24,10,1,11
RM937,364,Research & Development,1,1306,83,3,5,Manager,18061,13035,Y,No,22,4,80,0,22,4,0,0,0,0
RM1035,1038,Research & Development,1,1460,95,1,3,Healthcare Representative,10851,19863,Y,Yes,18,3,80,1,24,2,7,7,0,7
RM1038,1448,Research & Development,1,1465,55,3,3,Manufacturing Director,9380,14720,Y,Yes,18,3,80,2,10,4,3,1,1,2
RM1093,950,Research & Development,1,1546,97,3,1,Research Scientist,2132,4585,Y,No,20,4,80,1,8,3,5,4,0,3
RM1100,538,Research & Development,1,1553,66,3,3,Healthcare Representative,7441,20933,Y,No,12,3,80,3,10,4,10,8,7,7
RM1143,1015,Research & Development,1,1611,50,1,2,Laboratory Technician,5769,23447,Y,Yes,14,3,80,0,10,3,10,7,1,4
RM1144,336,Sales,1,1612,52,2,2,Sales Executive,4385,24162,Y,No,15,3,80,1,10,2,10,7,4,5
RM1161,1329,Research & Development,1,1635,59,2,2,Manufacturing Director,5770,5388,Y,No,19,3,80,2,10,3,10,7,3,9
RM1222,1238,Research & Development,1,1712,74,2,3,Healthcare Representative,10748,3395,Y,No,23,4,80,1,25,3,23,15,14,4
RM1226,1005,Research & Development,1,1719,48,2,4,Research Director,16704,17119,Y,No,11,3,80,0,21,2,21,6,8,6
RM1244,176,Human Resources,1,1744,56,1,3,Human Resources,9756,6595,Y,No,21,4,80,2,9,2,5,0,0,3
RM1315,589,Sales,1,1845,67,3,2,Sales Executive,5154,19665,Y,No,22,4,80,2,10,3,8,7,5,7
RM1347,556,Research & Development,1,1888,93,2,2,Manufacturing Director,5906,23888,Y,No,13,3,80,2,10,2,9,8,3,8
RM1363,1297,Research & Development,1,1922,44,3,2,Healthcare Representative,5399,14511,Y,No,12,3,80,0,12,3,4,2,0,3
RM1455,374,Sales,1,2046,50,3,2,Sales Executive,4850,23333,Y,No,15,3,80,0,8,3,5,3,0,1
RM030,705,Sales,1,38,83,3,5,Manager,18947,22822,Y,No,12,3,80,0,22,2,2,2,2,
RM049,1211,Sales,1,62,98,3,2,Sales Executive,5772,20445,Y,Yes,21,4,80,0,14,4,9,6,0,8
RM080,945,Human Resources,1,103,80,3,2,Human Resources,5021,10425,Y,Yes,22,4,80,1,16,2,4,2,0,2
RM090,669,Sales,1,118,64,2,3,Sales Executive,9619,13596,Y,No,16,3,80,0,9,3,9,8,4,7
RM094,638,Research & Development,1,124,40,2,3,Healthcare Representative,10673,3142,Y,Yes,13,3,80,1,21,5,10,9,9,5
RM179,526,Sales,1,244,92,3,3,Sales Executive,10453,2137,Y,No,25,4,80,3,24,2,24,13,15,7
RM210,644,Research & Development,1,288,97,3,3,Healthcare Representative,9396,12368,Y,No,16,3,80,1,17,3,4,2,0,
RM264,488,Sales,1,363,75,1,4,Manager,16872,14977,Y,Yes,12,3,80,1,28,2,7,7,7,7
RM366,1144,Research & Development,1,487,30,3,2,Manufacturing Director,5258,16044,Y,No,14,3,80,0,7,2,1,0,0,0
RM413,1485,Research & Development,1,550,87,3,2,Manufacturing Director,4810,26314,Y,No,14,3,80,1,19,5,10,7,0,8
RM430,1009,Research & Development,1,575,51,3,4,Research Director,17861,2288,Y,No,13,3,80,0,26,2,3,2,0,1
RM434,1125,Sales,1,580,94,2,3,Sales Executive,9071,11563,Y,Yes,19,3,80,1,15,3,3,2,1,2
RM466,1034,Research & Development,1,624,86,3,3,Healthcare Representative,10527,8984,Y,No,11,3,80,0,28,3,2,2,1,2
RM724,566,Research & Development,1,1007,75,3,3,Manufacturing Director,10845,24208,Y,No,13,3,80,1,13,3,8,7,0,7
RM771,430,Research & Development,1,1069,40,3,5,Research Director,19627,21445,Y,No,17,3,80,2,23,0,2,2,2,2
RM779,1003,Research & Development,1,1080,74,2,2,Research Scientist,4615,21029,Y,Yes,23,4,80,3,19,2,16,13,1,7
RM811,406,Sales,1,1124,52,3,4,Manager,17465,15596,Y,No,12,3,80,1,23,3,12,9,4,9
RM862,1402,Sales,1,1204,69,3,4,Manager,17048,24097,Y,No,23,4,80,0,28,2,26,15,15,9
RM870,1450,Research & Development,1,1217,52,3,5,Research Director,19081,10849,Y,No,11,3,80,1,25,2,4,2,0,3
RM878,150,Research & Development,1,1228,60,3,2,Manufacturing Director,7379,17433,Y,No,11,3,80,1,12,3,6,3,1,4
RM917,168,Sales,1,1280,33,2,5,Manager,18789,9946,Y,No,14,3,80,1,26,2,11,4,0,8
RM944,991,Human Resources,1,1314,44,3,1,Human Resources,3423,22957,Y,No,12,3,80,0,10,3,7,6,5,7
RM1032,377,Sales,1,1457,52,3,3,Sales Executive,10096,15986,Y,No,11,3,80,1,28,1,7,7,4,3
RM1081,228,Sales,1,1527,51,3,4,Manager,16606,11380,Y,No,12,3,80,1,23,2,13,12,5,1
RM1136,563,Sales,1,1602,56,4,4,Manager,17567,3156,Y,No,15,3,80,0,27,5,26,0,0,12
RM1232,717,Research & Development,1,1727,34,3,2,Healthcare Representative,5562,9697,Y,No,14,3,80,0,19,3,10,7,0,9
RM1236,1277,Sales,1,1732,74,3,3,Sales Executive,10368,5596,Y,Yes,12,3,80,1,13,5,10,6,0,3
RM1278,734,Research & Development,1,1789,46,3,5,Research Director,19328,14218,Y,Yes,17,3,80,1,24,3,2,1,2,2
RM1286,849,Sales,1,1801,98,2,2,Sales Executive,7991,25166,Y,No,15,3,80,0,6,3,2,2,2,2
RM1299,261,Research & Development,1,1821,66,3,2,Healthcare Representative,8926,10842,Y,No,22,4,80,1,13,2,9,7,3,7
RM1323,706,Research & Development,1,1857,82,3,3,Manufacturing Director,8578,19989,Y,No,14,3,80,1,12,4,9,8,4,7
RM1328,1319,Sales,1,1863,45,4,4,Sales Executive,13225,7739,Y,No,12,3,80,1,25,5,19,17,2,8
RM1334,1254,Sales,1,1869,64,3,3,Sales Executive,7314,14011,Y,No,21,4,80,3,14,2,8,7,0,7
RM272,666,Research & Development,1,376,88,3,3,Manager,11849,10268,Y,Yes,12,3,80,1,10,2,10,7,9,9
RM330,1482,Research & Development,1,447,42,3,5,Research Director,18300,16375,Y,No,11,3,80,1,21,2,3,2,1,1
RM348,1309,Sales,1,467,99,3,2,Sales Representative,2976,25751,Y,No,19,3,80,0,5,3,0,0,0,0
RM429,983,Research & Development,1,574,65,3,2,Manufacturing Director,5070,7389,Y,No,13,3,80,3,20,2,5,0,0,4
RM533,703,Sales,1,728,42,3,2,Sales Executive,4960,11825,Y,No,12,3,80,0,20,2,7,7,1,7
RM545,217,Sales,1,746,49,3,4,Sales Executive,13770,10225,Y,Yes,12,3,80,2,28,2,22,2,11,13
RM567,719,Sales,1,785,77,4,2,Sales Executive,6397,10339,Y,Yes,12,3,80,0,8,2,5,4,1,3
RM593,202,Research & Development,1,820,33,3,4,Manager,16752,12982,Y,Yes,11,3,80,1,26,3,26,14,3,0
RM652,249,Sales,1,903,35,3,2,Sales Executive,4537,17783,Y,Yes,22,4,80,1,8,2,7,6,7,7
RM666,1454,Sales,1,925,65,2,1,Sales Representative,3294,13137,Y,Yes,18,3,80,0,3,3,3,2,1,2
RM708,1379,Research & Development,1,987,64,4,2,Manufacturing Director,5067,6759,Y,Yes,19,3,80,0,20,3,19,10,2,7
RM720,955,Sales,1,1003,83,3,2,Sales Executive,4163,8571,Y,Yes,17,3,80,0,9,0,9,0,0,7
RM1021,465,Research & Development,1,1438,74,3,1,Research Scientist,3420,10205,Y,No,12,3,80,1,17,2,6,5,1,2
RM1025,359,Research & Development,1,1443,82,3,4,Research Director,17169,26703,Y,No,19,3,80,2,26,2,20,17,5,6
RM1068,571,Sales,1,1503,78,3,2,Sales Executive,4591,24200,Y,Yes,17,3,80,1,11,4,5,4,1,2
RM1155,1176,Human Resources,1,1625,98,3,5,Manager,19658,5220,Y,No,11,3,80,1,27,2,5,2,1,0
RM1195,1225,Sales,1,1676,47,4,4,Manager,15972,21086,Y,No,14,3,80,3,29,2,3,2,1,2
RM1224,1093,Sales,1,1716,82,1,4,Sales Executive,12936,24164,Y,No,11,3,80,0,25,3,23,5,14,10
RM1235,543,Sales,1,1731,87,3,2,Sales Executive,4978,3536,Y,No,11,3,80,1,4,3,1,0,0,0
RM1304,1001,Research & Development,1,1827,92,2,3,Manufacturing Director,10333,19271,Y,Yes,12,3,80,1,28,4,22,11,14,10
RM1322,207,Research & Development,1,1856,64,3,1,Laboratory Technician,2105,5411,Y,No,12,3,80,0,7,2,2,2,2,0
RM1371,1169,Research & Development,1,1934,64,3,2,Research Scientist,5467,2125,Y,No,18,3,80,1,16,4,8,7,1,7
RM1415,1180,Research & Development,1,1993,84,3,3,Healthcare Representative,8633,13084,Y,No,23,4,80,0,25,3,17,14,12,11
RM1422,1162,Research & Development,1,2000,98,3,3,Research Director,11957,17231,Y,No,18,3,80,2,14,3,13,8,5,12
RM051,626,Research & Development,1,64,98,2,3,Laboratory Technician,5381,19294,Y,Yes,13,3,80,0,23,2,1,0,0,0
RM353,530,Sales,1,473,91,3,3,Manager,12504,23978,Y,No,21,4,80,1,15,3,0,0,0,0
RM445,163,Sales,1,595,37,3,2,Sales Executive,4051,19658,Y,No,14,3,80,1,14,2,9,7,6,7
RM493,1236,Research & Development,1,664,40,2,4,Manager,15402,17997,Y,No,11,3,80,1,21,3,3,2,0,2
RM521,817,Sales,1,712,56,4,2,Sales Executive,8120,18597,Y,No,12,3,80,0,12,3,2,2,2,2
RM679,1469,Research & Development,1,945,51,3,1,Research Scientist,2259,5543,Y,No,17,3,80,2,13,2,0,0,0,0
RM736,277,Research & Development,1,1022,97,2,2,Healthcare Representative,4240,13119,Y,No,13,3,80,0,19,0,2,2,2,2
RM737,1355,Research & Development,1,1024,78,2,3,Healthcare Representative,10999,22245,Y,No,14,3,80,0,27,3,15,11,4,8
RM805,1262,Research & Development,1,1116,35,4,4,Manager,16885,16154,Y,No,22,4,80,0,27,3,5,4,2,1
RM902,969,Research & Development,1,1258,76,4,1,Laboratory Technician,2559,16620,Y,No,11,3,80,0,7,4,1,0,0,0
RM905,715,Research & Development,1,1263,76,2,5,Research Director,18265,8733,Y,No,12,3,80,0,25,3,1,0,0,0
RM970,855,Research & Development,1,1363,54,3,3,Manufacturing Director,7898,18706,Y,No,11,3,80,0,11,2,10,9,0,8
RM1039,1221,Sales,1,1466,96,3,2,Sales Executive,5486,24795,Y,No,11,3,80,3,15,3,2,2,2,2
RM1104,492,Sales,1,1557,96,3,2,Sales Executive,6439,13693,Y,No,14,3,80,1,18,2,8,7,7,7
RM1115,1108,Research & Development,1,1576,65,3,1,Research Scientist,2367,16530,Y,No,12,3,80,1,10,3,8,2,7,6
RM1167,365,Research & Development,1,1644,89,2,4,Manager,15202,5602,Y,No,25,4,80,1,23,3,2,2,2,2
RM1205,708,Sales,1,1691,95,3,1,Sales Representative,2655,11740,Y,Yes,11,3,80,2,19,3,9,7,7,7
RM1332,1224,Research & Development,1,1867,91,2,5,Research Director,19665,13583,Y,No,12,3,80,0,29,3,22,10,12,9
RM1352,117,Research & Development,1,1900,58,3,4,Manager,17174,2437,Y,No,11,3,80,1,24,3,22,17,4,7
RM002,279,Research & Development,1,2,61,2,2,Research Scientist,5130,24907,Y,No,23,4,80,1,10,3,10,7,1,7
RM130,470,Research & Development,1,170,96,3,2,Manufacturing Director,6567,5549,Y,No,14,3,80,0,16,2,15,11,5,11
RM202,1002,Research & Development,1,275,92,3,2,Manufacturing Director,6804,23793,Y,Yes,15,3,80,2,7,0,7,7,1,7
RM291,636,Research & Development,1,396,35,3,5,Research Director,18665,25594,Y,Yes,11,3,80,0,22,4,3,2,1,2
RM317,1091,Research & Development,1,431,90,2,4,Healthcare Representative,13964,17810,Y,Yes,12,3,80,0,25,2,7,1,0,7
RM376,1261,Research & Development,1,499,31,2,3,Healthcare Representative,10965,12066,Y,No,24,4,80,0,26,2,5,2,0,0
RM474,1245,Research & Development,1,638,58,2,5,Research Director,19502,2125,Y,Yes,17,3,80,1,31,5,31,9,0,9
RM608,1184,Sales,1,840,43,3,3,Sales Executive,7654,5860,Y,No,18,3,80,2,9,3,9,8,7,7
RM640,1418,Research & Development,1,887,36,3,1,Research Scientist,3580,10554,Y,No,16,3,80,1,7,2,4,2,0,2
RM678,527,Research & Development,1,944,51,3,3,Laboratory Technician,7403,22477,Y,No,11,3,80,1,29,3,26,9,1,7
RM822,174,Sales,1,1138,56,2,4,Sales Executive,13120,11879,Y,No,17,3,80,1,22,3,9,8,2,3
RM900,1098,Research & Development,1,1256,85,2,5,Manager,18711,12124,Y,No,13,3,80,1,23,2,1,0,0,0
RM1007,1475,Research & Development,1,1420,97,2,2,Laboratory Technician,4284,22710,Y,No,20,4,80,0,20,2,4,3,1,3
RM1045,1495,Research & Development,1,1473,96,3,2,Healthcare Representative,6651,21534,Y,No,14,3,80,1,20,0,3,2,1,2
RM1055,1490,Research & Development,1,1484,35,3,3,Healthcare Representative,10466,20948,Y,No,14,3,80,2,29,3,8,7,0,7
RM1072,271,Research & Development,1,1509,43,2,2,Laboratory Technician,4789,23070,Y,No,25,4,80,1,10,3,3,2,1,2
RM1148,722,Research & Development,1,1617,84,3,1,Laboratory Technician,3211,22102,Y,No,14,3,80,1,10,3,9,6,1,4
RM1177,301,Research & Development,1,1655,72,3,4,Research Director,16413,3498,Y,No,16,3,80,2,27,2,4,2,1,2
RM1182,465,Research & Development,1,1661,41,2,4,Healthcare Representative,13966,11652,Y,Yes,19,3,80,1,30,3,15,11,2,12
RM1193,464,Research & Development,1,1674,74,3,1,Laboratory Technician,2587,24941,Y,Yes,16,3,80,1,17,2,2,2,2,2
RM1196,809,Research & Development,1,1677,36,3,4,Manager,15379,22384,Y,No,14,3,80,0,23,2,8,7,0,0
RM1255,1313,Sales,1,1757,80,3,2,Sales Executive,4507,8191,Y,No,12,3,80,0,8,1,5,1,0,4
RM1378,1064,Research & Development,1,1941,42,3,5,Research Director,19161,13738,Y,No,15,3,80,0,28,3,5,4,4,3
RM1469,1023,Sales,1,2065,63,2,2,Sales Executive,5390,13243,Y,No,14,3,80,0,17,3,9,6,0,8
RM1469,1023,Sales,1,2065,63,2,2,Sales Executive,5390,13243,Y,No,14,3,80,0,17,3,9,6,0,8
RM037,869,Sales,1,47,86,2,1,Sales Representative,2683,3810,Y,Yes,14,3,80,0,3,2,3,2,0,2
RM063,989,Research & Development,1,80,43,2,5,Research Director,18740,16701,Y,Yes,12,3,80,1,29,2,27,3,13,8
RM107,1115,Research & Development,1,141,73,3,5,Research Director,18172,9755,Y,Yes,19,3,80,0,28,1,8,3,0,7
RM132,809,Sales,1,174,77,3,3,Sales Executive,9208,6645,Y,No,11,3,80,0,16,3,2,2,2,1
RM166,1452,Research & Development,1,226,53,3,5,Manager,19926,17053,Y,No,15,3,80,0,21,5,5,4,4,4
RM184,328,Research & Development,1,249,86,2,1,Laboratory Technician,3690,3425,Y,No,15,3,80,1,5,2,3,2,0,2
RM234,854,Sales,1,323,68,3,5,Manager,19517,24118,Y,No,11,3,80,1,32,3,7,0,0,6
RM280,797,Research & Development,1,385,96,3,5,Research Director,19144,15815,Y,No,14,3,80,2,28,4,10,4,1,6
RM368,1046,Research & Development,1,491,100,2,3,Healthcare Representative,10496,2755,Y,No,15,3,80,0,20,2,4,3,1,3
RM426,1099,Research & Development,1,569,88,2,4,Manager,17046,9314,Y,No,15,3,80,1,28,2,27,10,15,7
RM478,1246,Human Resources,1,644,99,3,5,Manager,18200,7999,Y,No,11,3,80,1,32,2,32,5,10,7
RM524,1207,Research & Development,1,716,74,4,1,Laboratory Technician,3221,3297,Y,Yes,11,3,80,3,20,3,20,8,3,8
RM529,562,Sales,1,723,50,3,2,Sales Executive,6796,23452,Y,Yes,14,3,80,1,18,4,4,3,1,3
RM540,316,Sales,1,738,54,3,1,Sales Representative,3875,9983,Y,No,15,3,80,1,4,2,2,2,2,2
RM589,691,Research & Development,1,815,64,3,4,Research Director,17639,6881,Y,No,16,3,80,0,30,3,4,3,0,3
RM654,881,Research & Development,1,905,98,3,4,Manager,17924,4544,Y,No,11,3,80,1,31,3,31,6,14,7
RM715,1126,Research & Development,1,997,66,3,4,Research Director,17399,6615,Y,No,22,4,80,1,32,1,5,4,1,3
RM722,939,Research & Development,1,1005,95,3,4,Manufacturing Director,13973,4161,Y,Yes,18,3,80,1,22,2,12,11,1,5
RM743,804,Research & Development,1,1030,64,3,1,Laboratory Technician,2380,20165,Y,No,18,3,80,0,8,5,1,0,0,0
RM752,145,Sales,1,1040,95,3,2,Sales Executive,6347,24920,Y,No,12,3,80,1,19,3,18,7,0,13
RM767,1464,Research & Development,1,1061,62,3,5,Research Director,19237,12853,Y,Yes,11,3,80,1,29,2,8,1,7,7
RM802,959,Sales,1,1113,81,3,2,Sales Executive,4728,17251,Y,Yes,14,3,80,0,5,4,0,0,0,0
RM868,1421,Research & Development,1,1215,30,3,4,Manager,17856,9490,Y,No,22,4,80,1,32,3,2,2,2,2
RM946,1322,Research & Development,1,1317,43,3,4,Research Director,16880,22422,Y,Yes,11,3,80,0,25,2,3,2,1,2
RM1087,333,Research & Development,1,1539,88,1,4,Research Director,14411,24450,Y,Yes,13,3,80,0,32,2,32,6,13,9
RM1127,264,Sales,1,1591,59,3,5,Manager,19331,19519,Y,Yes,16,3,80,1,27,2,1,0,0,0
RM1139,1234,Research & Development,1,1606,41,3,4,Healthcare Representative,11245,20689,Y,Yes,15,3,80,1,32,3,30,8,12,13
RM1178,813,Research & Development,1,1656,50,2,3,Research Director,13269,21981,Y,No,15,3,80,3,19,3,14,11,1,11
RM1453,878,Sales,1,2044,94,3,2,Sales Executive,6728,14255,Y,No,12,3,80,2,12,3,6,3,0,1
RM1462,410,Sales,1,2055,39,2,3,Sales Executive,10854,16586,Y,Yes,13,3,80,1,20,3,3,2,2,0
RM1462,410,Sales,1,2055,39,2,3,Sales Executive,10854,16586,Y,Yes,13,3,80,1,20,3,3,2,2,0
RM088,432,Research & Development,1,116,96,3,1,Laboratory Technician,2075,18725,Y,No,23,4,80,2,10,4,4,2,0,3
RM092,632,Sales,1,120,71,3,2,Sales Executive,5441,8423,Y,Yes,22,4,80,0,11,2,10,7,1,0
RM111,1456,Research & Development,1,145,30,2,3,Healthcare Representative,7484,25796,Y,No,20,4,80,0,23,1,13,12,12,8
RM124,684,Research & Development,1,162,51,3,5,Research Director,19537,6462,Y,No,13,3,80,0,23,5,20,18,15,15
